Artist,Album,Listed,Spotify URL,Spotify Streamable,Rdio URL,Rdio Streamable
Smith Westerns,Smith Westerns,2,spotify:album:4HAvAbXwNxXOvj78QeTuxk,True,http://rdio.com/artist/Smith_Westerns/album/Smith_Westerns/,True
Lawrence Arabia,Chant Darling,2,spotify:album:0uaPw8xDRVdOUekYDWhECd,True,http://rdio.com/artist/Lawrence_Arabia/album/Chant_Darling/,True
Drive-By Truckers,The Big To-Do,2,spotify:album:5OGIIIL38bNujzz81P3rHD,True,http://rdio.com/artist/Drive-By_Truckers/album/The_Big_To-Do_1/,True
Qui,Love's Miracle,2,spotify:album:6JNhs3MpsWPhfCJELoQqDL,True,,False
The Weepies,Be My Thrill,2,spotify:album:4DcXbRvMz5RbjokkE5I5u8,True,http://rdio.com/artist/The_Weepies/album/Be_My_Thrill_2/,True
The Menzingers,Chamberlain Waits,2,spotify:album:28Aru7ISGlwtqmnbLRnIq4,True,http://rdio.com/artist/The_Menzingers/album/Chamberlain_Waits/,True
Espers,III,2,spotify:album:60Fd7Cm8kAZj28wJRBskv0,False,,False
KANYE WEST,My Beautiful Dark Twisted Fantasy,2,,False,http://rdio.com/artist/Kanye_West/album/My_Beautiful_Dark_Twisted_Fantasy_1/,True
Isobel Campbell & Mark Lanegan,Hawk,2,spotify:album:4vPZUSwLbvknOOo9UJZQVs,True,http://rdio.com/artist/Isobel_Campbell__Mark_Lanegan/album/Hawk/,True
Timber Timbre,Timber Timbre,2,spotify:album:0iguc3OtXTucXe5zzybCou,True,http://rdio.com/artist/Timber_Timbre/album/Timber_Timbre_1/,True
Dustin Wong,Infinite Love,2,,False,,False
The Night Marchers,See You in Magic,2,,False,,False
Arp,The Soft Wave,2,,False,,False
Yagya,Rigning,2,,False,,False
Oval,O,2,,False,,False
Hot Hot Heat,Future Breeds,2,spotify:album:1vUbZ9FZunaDRt3w70K7LO,True,http://rdio.com/artist/Hot_Hot_Heat/album/Future_Breeds_1/,True
Cold War Kids,Robbers & Cowards,2,spotify:album:4WsdIcdiq8AQmBvEWf4z2N,True,http://rdio.com/artist/Cold_War_Kids/album/Robbers__Cowards/,True
Cee Lo Green,The Lady Killer,2,spotify:album:2C6PoS3fs0ZHKcWzdJMyIX,True,http://rdio.com/artist/Cee-Lo/album/The_Lady_Killer_3/,True
Adam Lambert,For Your Entertainment,2,spotify:album:29j0ZytxZesOEydbM34UrO,True,http://rdio.com/artist/Adam_Lambert/album/For_Your_Entertainment_2/,True
Amy Winehouse,Back to Black,2,,False,,False
Olafur Arnalds,& They Have Escaped the Weight of Darkness,2,,False,,False
Air,Love 2,2,spotify:album:4KVBoOX1MxoDDswuDWlrYM,True,http://rdio.com/artist/Air/album/Love_2_1/,True
Lobi Traore,Rainy Season Blues,2,,False,http://rdio.com/artist/Lobi_Traor%C3%A9/album/Rainy_Season_Blues/,True
The Very Best,Warm Heart of Africa,2,,False,,False
Culted,Below The Thunders Of The Upper Deep,2,,False,,False
Ali Farka TourÃ© and Toumani DiabatÃ©,Ali and Toumani,2,,False,,False
Levon Helm,Electric Dirt,2,spotify:album:3tnl2Vby1trjA7bnborPbw,True,http://rdio.com/artist/Levon_Helm/album/Electric_Dirt/,True
Chicago Underground Duo,Boca Negra,2,,False,http://rdio.com/artist/Robert_Raine/album/Boca_Negra/,True
Pocahaunted,Make It Real,2,spotify:album:3aeD6Ymap56btdW1NzlroW,True,http://rdio.com/artist/Lee_Gilbert/album/Make_It_Real_1/,False
Randy Newman,Harps and Angels,2,spotify:album:21A0vUyRRvQPcLviOL8Nay,True,http://rdio.com/artist/Randy_Newman/album/Harps_and_Angels/,True
Okkervil River,The Stage Names,2,spotify:album:5Wx6xWuCfDdnulH6mJPPa7,True,http://rdio.com/artist/Okkervil_River/album/The_Stage_Names_1/,True
Motorpsycho,Heavy Metal Fruit,2,spotify:album:3uWISYnW3nEq16lWC7XFPK,True,http://rdio.com/artist/MotorPsycho/album/Heavy_Metal_Fruit/,False
The Henry Clay People,Somewhere on the Golden Coast,2,spotify:album:0se9743C2D4joZx0NjeCvG,False,,False
Autechre,Quaristice,2,spotify:album:3ZXEJLSFbQ13rhevpc7L0Y,True,http://rdio.com/artist/Autechre/album/Quaristice/,True
Willie Isz,Georgiavania,2,,False,http://rdio.com/artist/Willie_Isz/album/Georgiavania_1/,True
Soulsavers,Broken,2,spotify:album:0OI8EftRgyKBEpPrHnKHMT,False,http://rdio.com/artist/Soulsavers/album/Broken/,False
FOUR TET,There Is Love In You,2,,False,http://rdio.com/artist/Four_Tet/album/There_Is_Love_In_You/,True
Royksopp,Junior,2,,False,http://rdio.com/artist/R%C3%B6yksopp/album/Junior/,True
Group Inerane,Guitars From Agadez Vol. 3,2,,False,,False
Devendra Banhart,What Will We Be,2,spotify:album:0TrxxY9oApTHWo8QZv8MbI,True,http://rdio.com/artist/Devendra_Banhart/album/What_Will_We_Be_1/,True
Richard Thompson,Dream Attic,2,spotify:album:4XnyxgkTLoSc2v1dKIg8DL,True,http://rdio.com/artist/Richard_Thompson/album/Dream_Attic/,True
Andreya Triana,Lost Where I Belong,2,spotify:album:1urC2N0Eh7tTwlWhlM6ogR,True,http://rdio.com/artist/Andreya_Triana/album/Lost_Where_I_Belong/,True
Yacht,See Mystery Lights,2,,False,,False
The Middle East,The Recordings of the Middle East,2,,False,,False
Minus The Bear,Omni,2,spotify:album:5hQXs0dovuQg7IXua1OYG3,False,,False
Madness,The Liberty Of Norton Folgate,2,spotify:album:2KUauK3VwnRnKuLWLZTrME,False,http://rdio.com/artist/Madness/album/The_Liberty_Of_Norton_Folgate/,True
Withered,Dualitas,2,spotify:album:5Gq0rCek1JtipcYzNq6Pwy,True,http://rdio.com/artist/Withered/album/Dualitas/,True
Moon Wiring Club,A Spare Tabby at the Cat's Wedding,2,,False,,False
Angels Of Light,We Are Him,2,spotify:album:34U04QoJY1BNiHy8uQPbGx,False,http://rdio.com/artist/Angels_Of_Light/album/We_Are_Him/,True
The Field,Yesterday And Today,2,spotify:album:20V8G5BwZusBo6UggdGaUv,True,http://rdio.com/artist/The_Field/album/Yesterday_And_Today/,True
Afrocubism,Afrocubism,2,,False,,False
Elton John,The Union,2,spotify:album:0TvCrFG6aEEO2eNSawYREZ,True,http://rdio.com/artist/Elton_John__Leon_Russell/album/The_Union/,True
LindstrÃ¸m & Christabelle,Real Life Is No Cool,2,,False,,False
Keren Ann,Keren Ann,2,spotify:album:3JXEF0ls8oIxgOk9mylQ6J,True,http://rdio.com/artist/Keren_Ann/album/Keren_Ann_1/,True
Bricolage,Bricolage,2,spotify:album:1xIx1gNDVbcP1xKhlr6xCT,True,http://rdio.com/artist/Amon_Tobin/album/Bricolage_1/,True
Future of the Left,Curses,2,,False,http://rdio.com/artist/Future_Of_The_Left/album/Curses_1/,True
Joan As Police Woman,To Survive,2,spotify:album:65UYXpTHlTAza5WxigqRn8,True,http://rdio.com/artist/Joan_As_Police_Woman/album/To_Survive/,True
Manic Street Preachers,Send Away the Tigers,2,,False,,False
Midlake,Courage of Others,2,,False,,False
Ufomammut,EVE,2,,False,,False
OK Go,Of The Blue Colour Of The Sky,2,spotify:album:3MwTUUoNzWCZxYYI3RWreE,True,http://rdio.com/artist/OK_Go/album/Of_The_Blue_Colour_Of_The_Sky_1/,False
Black Mountain,In the Future,2,,False,,False
Absu,Absu,2,spotify:album:0pVSy2U6nUjsSqObjFKtLl,True,http://rdio.com/artist/Absu/album/Absu/,True
The Mountain Goats,The Life of the World to Come,2,,False,,False
Colleen,Les Ondes Silencieuses,2,spotify:album:3HNLnFFqYWCyoJIXRs4ofP,False,http://rdio.com/artist/Colleen/album/Les_Ondes_Silencieuses/,True
Amadou & Mariam,Welcome to Mali,2,spotify:album:31KsrhVHxsvORxH6Zjt6Ry,True,http://rdio.com/artist/Amadou__Mariam/album/Welcome_to_Mali/,True
Vetiver,Tight Knit,2,spotify:album:2wUNVVsJ1rgX6kKL3QP3MN,True,http://rdio.com/artist/Vetiver/album/Tight_Knit/,True
Rural Alberta Advantage,Hometowns,2,,False,http://rdio.com/artist/The_Rural_Alberta_Advantage/album/Hometowns/,True
Jens Lekman,Night Falls Over Kortedala,2,spotify:album:6QqjrZ0sr41lagzmSMzeZU,True,http://rdio.com/artist/Jens_Lekman/album/Night_Falls_Over_Kortedala/,True
Infinite Body,Carve Out the Face of My God,2,,False,,False
Low,Drums and Guns,2,,False,,False
Howling Bells,Radio Wars,2,spotify:album:69gtASbrC9bYz4tDRVWVan,True,http://rdio.com/artist/Howling_Bells/album/Radio_Wars_1/,True
Yeah Yeah Yeahs,It's Blitz,2,,False,,False
oOoOO,oOoOO EP,2,,False,,False
Nine Inch Nails,The Slip,2,spotify:album:6Et26zmZ0Gu4ocrxyU3dSp,True,,False
Ted Leo & The Pharmacists,Living With The Living,2,spotify:album:0KAmP2YqwMGWHjHxMZKJXi,True,,False
Shearwater,The Golden Archipelago,2,spotify:album:293H0rIctIooWmzZIipDgU,True,http://rdio.com/artist/Shearwater/album/The_Golden_Archipelago/,True
Do Make Say Think,Other Truths,2,,False,http://rdio.com/artist/Do_Make_Say_Think/album/Other_Truths/,True
Switchfoot,Hello Hurricane,2,spotify:album:4S9QUF4na6E5Q3p5ZzxHgE,True,http://rdio.com/artist/Switchfoot/album/Hello_Hurricane/,True
LUKE ABBOTT,Holkham Drones,2,,False,http://rdio.com/artist/Luke_Abbott/album/Holkham_Drones/,True
Rosetta,A Determinism of Morality,2,spotify:album:3hgBwcoNK8Mj7F5FX6dKIU,True,http://rdio.com/artist/Rosetta/album/A_Determinism_of_Morality/,True
Big Business,Here Come The Waterworks,2,,False,http://rdio.com/artist/Big_Business/album/Here_Come_The_Waterworks/,True
Sharon Jones & the Dap-Kings,I Learned the Hard Way,2,,False,http://rdio.com/artist/Sharon_Jones__The_Dap-Kings/album/I_Learned_the_Hard_Way/,True
The Besnard Lakes,Are The Roaring Night,2,,False,,False
Interpol,Our Love To Admire,2,spotify:album:49agqemJmnDfTA8nqod1qy,True,http://rdio.com/artist/Interpol/album/Our_Love_To_Admire/,True
Coalesce,Ox,2,spotify:album:6gYzlSjk0iUhzyZs6piuj2,True,http://rdio.com/artist/Coalesce/album/Ox/,True
Owl City,Ocean Eyes,2,spotify:album:4uLCRm1kc4PFQWARUfyzf8,True,http://rdio.com/artist/Owl_City/album/Ocean_Eyes/,True
TORO Y MOI,Causers Of This,2,,False,http://rdio.com/artist/Toro_Y_Moi/album/Causers_Of_This/,True
Pig Destroyer,Phantom Limb,2,spotify:album:7l70phyDGKYinvqYmbRc84,True,http://rdio.com/artist/Pig_Destroyer/album/Phantom_Limb/,True
Wildbirds & Peacedrums,Rivers,2,spotify:album:16Dk04tSTHyoA53JcpwHKv,True,http://rdio.com/artist/Wildbirds__Peacedrums/album/Rivers/,True
Lloyd Cole,Broken Record,2,,False,http://rdio.com/artist/Lloyd_Cole/album/Broken_Record/,False
Dizzee Rascal,Maths + English,2,spotify:album:34SDKjouvmYN9J0biU7D2J,False,http://rdio.com/artist/Dizzee_Rascal/album/Maths_%2B_English_5/,False
Drudkh,Microcosmos,2,spotify:album:5blQOlD01jOZTA5jqYch4L,True,http://rdio.com/artist/Drudkh/album/Microcosmos/,True
Sufjan Stevens,All Delighted People,2,,False,,False
Africa Hitech,Hitecherous,2,,False,,False
Field Music,Measure,2,spotify:album:2O1Fbcditq2Dv4Yj0QcnJJ,False,,False
Twilight,Monument To Time End,2,,False,,False
Kelley Stoltz,To Dreamers,2,spotify:album:3OUwBuT3xnKrNM5j0LL93J,True,http://rdio.com/artist/Kelley_Stoltz/album/To_Dreamers/,True
The Slew,100%,2,,False,,False
mewithoutYou,It's All Crazy! It's All False! It's All a Dream! It's Alright,2,,False,,False
Late of the Pier,Fantasy Black Channel,2,spotify:album:08MTKoAy7sggTqeQNcvDdi,False,http://rdio.com/artist/Late_Of_The_Pier/album/Fantasy_Black_Channel_5/,True
Okkervil River,The Stand Ins,2,spotify:album:4P0yg2GTvhPLOgRnO1c1tm,True,http://rdio.com/artist/Okkervil_River/album/The_Stand_Ins/,True
Sade,Soldier Of Love,2,spotify:album:6ClR3P2pC6N2h0ltPZpVOL,False,http://rdio.com/artist/Sade/album/Soldier_Of_Love_3/,False
Two Tongues,Two Tongues,2,spotify:album:1wXrmQPGOXFfUiIrqOvDZg,True,http://rdio.com/artist/Two_Tongues/album/Two_Tongues/,True
Ponytail,Ice Cream Spiritual,2,,False,http://rdio.com/artist/Ponytail/album/Ice_Cream_Spiritual/,False
Black Lips,200 Million Thousand,2,,False,http://rdio.com/artist/Black_Lips/album/200_Million_Thousand/,True
Reno Bo,Happenings And Other Things,2,,False,,False
Marnie Stern,In Advance of the Broken Arm,2,,False,http://rdio.com/artist/Marnie_Stern/album/In_Advance_of_the_Broken_Arm/,True
DYONISIS,Intoxicated,2,,False,http://rdio.com/artist/Jon_Flores/album/Intoxicated/,True
Lightning Bolt,Earthly Delights,2,,False,http://rdio.com/artist/Lightning_Bolt/album/Earthly_Delights/,True
I Am Kloot,Sky at Night,2,,False,,False
James Blackshaw,Litany of Echoes,2,spotify:album:4egjQ34ElWI1Zj51xuQ2Se,True,http://rdio.com/artist/James_Blackshaw/album/Litany_of_Echoes_1/,True
Supersilent,10,2,,False,,False
Bill Callahan,Sometimes I Wish We Were an Eagle,2,,False,,False
Handsome Furs,Face Control,2,spotify:album:3yxSJ5JkbsSyolyTeBfYWB,True,http://rdio.com/artist/Handsome_Furs/album/Face_Control/,True
Laurie Anderson,Homeland,2,spotify:album:4ak54Q9kwqnyRL6yLkbFBO,True,http://rdio.com/artist/Laurie_Anderson/album/Homeland/,True
Tinariwen,Aman Iman: Water is Life,2,,False,,False
tUnE-yArDs,BiRd-BrAiNs,2,,False,,False
Master Musicians Of Bukkake,Totem Two,2,,False,http://rdio.com/artist/Master_Musicians_Of_Bukkake/album/Totem_Two/,True
Luomo,Convivial,2,spotify:album:6zJLPvpRXlBWEVFzazd7zT,True,http://rdio.com/artist/Luomo/album/Convivial/,True
Junip,Fields,2,spotify:album:45kGHwW1qDLQFscuCb8qjT,True,http://rdio.com/artist/Junip/album/Fields/,True
Good Shoes,Think Before You Speak,2,spotify:album:0dTzxKViRQC0tTBB3STTnG,True,http://rdio.com/artist/Good_Shoes/album/Think_Before_You_Speak/,True
Gaslight Anthem,American Slang,2,,False,http://rdio.com/artist/The_Gaslight_Anthem/album/American_Slang/,True
Big Boi,Sir Lucious Left Foot... The Son of Chico Dusty,2,,False,,False
Green Day,21st Century Breakdown,2,spotify:album:2MN4DYQRXWFRK9GyOp6BCv,True,http://rdio.com/artist/Green_Day/album/21st_Century_Breakdown_2/,True
Eels,End Times,2,spotify:album:1AXhIxz6jxf46PWqV4kgG1,True,http://rdio.com/artist/Eels/album/End_Times_1/,True
Nils Frahm,Bells,2,,False,,False
"PRETENTIOUS, MOI?","Pretentious, Moi?",2,,False,,False
Cut Copy,In Ghost Colours,2,spotify:album:7eT3IlgnJE3pgkTnDdOoaw,True,http://rdio.com/artist/Cut_Copy/album/In_Ghost_Colours/,True
Asobi Seksu,Hush,2,spotify:album:0qKs9X35lUih7PrZPECshZ,False,http://rdio.com/artist/Asobi_Seksu/album/Hush/,True
The Thermals,Personal Life,2,spotify:album:32cAlEkBwLw3GlnPwCV8Wf,True,http://rdio.com/artist/The_Thermals/album/Personal_Life/,True
Grand Magus,Hammer Of The North,2,spotify:album:0hbdonHVB5Rkq1q2mh8JR0,True,http://rdio.com/artist/Grand_Magus/album/Hammer_Of_The_North/,True
Emmy the Great,First Love,2,,False,http://rdio.com/artist/Emmy_The_Great/album/First_Love/,True
Fresh & Onlys,Play It Strange,2,,False,,False
Young Guns,All Our Kings Are Dead,2,spotify:album:428AYNpKxxrV9R43s98v5C,False,http://rdio.com/artist/Young_Guns/album/All_Our_Kings_Are_Dead/,False
ROLL THE DICE,Roll The Dice,2,,False,http://rdio.com/artist/Steve_O%27Connor/album/Roll_The_Dice/,True
Linkin Park,A Thousand Suns,2,spotify:album:4fy0SXW5G8evBCo2A3kn02,True,http://rdio.com/artist/Linkin_Park/album/A_Thousand_Suns/,True
Grooms,Rejoicer,2,spotify:album:3gKiUwhZ2vJvM42X3BAAwN,True,http://rdio.com/artist/Grooms/album/Rejoicer/,True
Bob,B.o.B Presents: The Adventures of Bobby Ray,2,,False,http://rdio.com/artist/B.o.B/album/B.o.B_Presents_The_Adventures_of_Bobby_Ray_2/,True
Zu,Carboniferous,2,spotify:album:4b3Oosd0EHQjNOFkJ7ngJK,True,http://rdio.com/artist/Zu/album/Carboniferous/,True
The Drones,Havilah,2,,False,http://rdio.com/artist/The_Drones/album/Havilah/,True
Dinosaur Jr,Farm,2,,False,http://rdio.com/artist/Dinosaur_Jr./album/Farm/,True
Tunng,Good Arrows,2,spotify:album:4itIgIGuunM998NbtpxPjE,False,http://rdio.com/artist/Tunng/album/Good_Arrows/,False
Die! Die! Die!,Form,2,spotify:album:3LVtZXvpudXTYl2EySU60J,False,http://rdio.com/artist/Die!_Die!_Die!/album/Form/,False
Peter Broderick,Float,2,spotify:album:57yDq6epsZuTEfzd74vxeg,True,,False
M. Ward,Hold Time,2,spotify:album:4C8AUW89DL5LE5ikBBm4sp,True,http://rdio.com/artist/M._Ward/album/Hold_Time/,True
Blood Ceremony,Blood Ceremony,2,spotify:album:6R6rHfcf3KOlclxj52u9uO,True,http://rdio.com/artist/Blood_Ceremony/album/Blood_Ceremony_1/,True
Dave Rawlings Machine,A Friend of a Friend,2,,False,,False
Langhorne Slim,Be Set Free,2,spotify:album:0rJKv1tJoFlx9dGqxscSNY,True,http://rdio.com/artist/Langhorne_Slim/album/Be_Set_Free/,True
Breathe Owl Breathe,Magic Central,2,spotify:album:6jwEBN04jYtXO0zYGM9DTj,True,http://rdio.com/artist/Breathe_Owl_Breathe/album/Magic_Central/,True
Indian Jewelry,Totaled,2,,False,,False
Gyratory System,The Sound-Board Breathes,2,spotify:album:7zBSZNAuH4qW76851uPhgz,True,http://rdio.com/artist/Gyratory_System/album/The_Sound-Board_Breathes/,True
The Lions Constellation,Flashing Light,2,spotify:album:0F0YqldpNXgHjK7kqyULyu,True,http://rdio.com/artist/The_Lions_Constellation/album/Flashing_Light/,True
Pantha Du Prince,This Bliss,2,spotify:album:1Lp1xSeUJgiTzvOoUqyHwx,True,,False
Radio People,Radio People,2,,False,,False
DÃ¢m-Funk,Toeachizown,2,,False,http://rdio.com/artist/Dam_Funk/album/Toeachizown/,True
The Coral,Roots & Echoes,2,,False,,False
All That Remains,For We Are Many,2,spotify:album:6lQ7rYpZFk5llleY1b1TSk,True,http://rdio.com/artist/All_That_Remains/album/For_We_Are_Many/,True
Daft Punk,Tron Legacy,2,,False,,False
White Hills,White Hills,2,spotify:album:7C8mRjw4j8HkNP64MnwitV,True,,False
Women,Women,2,spotify:album:0L220LN4IK5aMPHOrZPWNU,True,,False
Thee Oh Sees,Help,2,spotify:album:2bCXXGBmCZjLFMI4LNlZWZ,True,http://rdio.com/artist/Thee_Oh_Sees/album/Help/,True
Ludicra,The Tenant,2,,False,,False
Dylan Leblanc,Paupers Field,2,,False,http://rdio.com/artist/Dylan_LeBlanc/album/Paupers_Field/,True
Yann Tiersen,Dust Lane,2,spotify:album:6wA97czQoEWNZp9az3LhST,True,http://rdio.com/artist/Yann_Tiersen/album/Dust_Lane/,True
Sub Focus,Sub Focus,2,,False,http://rdio.com/artist/Sub_Focus/album/Sub_Focus/,True
Kylie Minogue,Aphrodite,2,spotify:album:3V5sFyVl69QrnHkZ8tcWnI,True,http://rdio.com/artist/Kylie_Minogue/album/Aphrodite/,True
Dungen,Skit I Allt,2,spotify:album:6Xo0xXBz4i9PEKsGrBNmKb,True,http://rdio.com/artist/Dungen/album/Skit_I_Allt_1/,True
PAN SONIC,Gravitoni,2,,False,http://rdio.com/artist/Pan_Sonic/album/Gravitoni/,True
Hole,Nobody's Daughter,2,spotify:album:0c4zpba2xzg3ZRW0dS0UXf,True,http://rdio.com/artist/Hole/album/Nobody%27s_Daughter/,True
Grails,Doomsdayer's Holiday,2,,False,,False
Drake,So Far Gone,2,spotify:album:5CmXWibW2qe4DrsOEalAo9,True,http://rdio.com/artist/Drake/album/So_Far_Gone_1/,True
Miranda Lambert,Revolution,2,spotify:album:3uczBfJFFSNjSiF8ScC1pA,True,http://rdio.com/artist/Miranda_Lambert/album/Revolution/,True
Lower Than Atlantis,Far Q,2,spotify:album:3jeYXQgb1i9sSuwWU6G4BR,False,http://rdio.com/artist/Lower_Than_Atlantis/album/Far_Q_1/,False
Patty Griffin,Downtown Church,2,spotify:album:2lZttozROJsM5KbD5gqSet,True,http://rdio.com/artist/Patty_Griffin/album/Downtown_Church/,True
Basement Jaxx,Scars,2,spotify:album:4tWSeJfRAzwcevIygsdqAX,False,http://rdio.com/artist/Basement_Jaxx/album/Scars/,True
Nico Muhly,Mothertongue,2,spotify:album:2xfqXvsUHwI9y1bbSeUQ3s,True,http://rdio.com/artist/Nico_Muhly/album/Mothertongue/,True
Ryan Bingham,Junky Star,2,spotify:album:7FpY1wST6yAtBUDj81F3ex,True,http://rdio.com/artist/Ryan_Bingham/album/Junky_Star/,True
Loney Dear,Dear John,2,spotify:album:4IuHPPpWSfkMUDCqxCa9Ak,False,http://rdio.com/artist/Loney%2C_Dear/album/Dear_John/,True
Akron/Family,Love Is Simple,2,spotify:album:6NQHRoHE6WQKjvtEf2Pj72,False,http://rdio.com/artist/Akron/Family/album/Love_Is_Simple/,True
Great Lake Swimmers,Lost Channels,2,spotify:album:2cnYRjI3f3lfYtfnJGNZPs,True,http://rdio.com/artist/Great_Lake_Swimmers/album/Lost_Channels_1/,True
Lambchop,OH (Ohio),2,spotify:album:4y9ebrmAx1TMyUlyCVJJL6,False,,False
Phronesis,Alive,2,spotify:album:2VzR9BgUXo1GPjSjT9ragS,True,http://rdio.com/artist/Phronesis/album/Alive/,True
Mark Fell,Multistability,2,,False,,False
Obits,I Blame You,2,spotify:album:4e6B4SxYwgD2ZOLjk4yLqm,True,http://rdio.com/artist/Obits/album/I_Blame_You/,True
Outer Space,Outer Space,2,,False,,False
Blakroc,Blakroc,2,spotify:album:4FUnAUvUAz3Z8pIwWlQJC7,True,http://rdio.com/artist/Blakroc/album/Blakroc/,True
Walkmen,Lisbon,2,,False,http://rdio.com/artist/The_Walkmen/album/Lisbon/,True
Surfer Blood,Astrocoast,2,,False,,False
Jefre Cantu-Ledesma,Love Is A Stream,2,,False,,False
YOB,The Great Cessation,2,,False,,False
Ne-Yo,Libra Scale,2,spotify:album:2qqB7RaEdn2Lkte4St3Ban,True,http://rdio.com/artist/Ne-Yo/album/Libra_Scale/,True
Robert Plant And Alison Krauss,Raising Sand,2,,False,http://rdio.com/artist/Robert_Plant%2C_Alison_Krauss/album/Raising_Sand/,True
Gatekeeper,Giza,2,spotify:album:0GXpuoh0v2kZSMXNzsyELe,True,http://rdio.com/artist/Gatekeeper/album/Giza/,True
Keith Fullerton Whitman,Disingenuity/Disingenuousness,2,,False,,False
Grown Ups,More Songs,2,spotify:album:49C3wzKhGifFEwnzAjEVgA,True,http://rdio.com/artist/Grown_Ups/album/More_Songs_1/,True
Antony & The Johnsons,Swanlights,2,spotify:album:31KYUdLU428F6ADQL6OsmL,False,http://rdio.com/artist/Antony__The_Johnsons_1/album/Swanlights/,True
Balam Acab,See Birds,2,,False,,False
Amesoeurs,Amesoeurs,2,spotify:album:5rTraJLL8KfQGoy1PinqpA,True,http://rdio.com/artist/Amesoeurs/album/Amesoeurs/,True
Paramore,brand new eyes,2,spotify:album:6N1dGeah0dkx5P8oYD3YJ3,True,http://rdio.com/artist/Paramore/album/brand_new_eyes/,True
Pendulum,Immersion,2,spotify:album:6Uj2f80oVa1lWdfecHEnsb,True,http://rdio.com/artist/Pendulum/album/Immersion/,True
Edward Sharpe & the Magnetic Zeros,Up from Below,2,,False,,False
Linkin Park,Hybrid Theory,2,spotify:album:6PFPjumGRpZnBzqnDci6qJ,True,http://rdio.com/artist/Linkin_Park/album/Hybrid_Theory_2/,True
Kevin Drumm,Imperial Horizon,2,,False,,False
Screaming Females,Castle Talk,2,spotify:album:0FDku9QwuIGKlzEACtKTVp,True,http://rdio.com/artist/Screaming_Females/album/Castle_Talk/,True
Depreciation Guild,Spirit Youth,2,,False,http://rdio.com/artist/The_Depreciation_Guild/album/Spirit_Youth/,True
Kings Of Leon,Come Around Sundown,2,spotify:album:5aojoZawgTlFYISig8cagJ,True,http://rdio.com/artist/Kings_Of_Leon/album/Come_Around_Sundown_1/,True
